NOME	TELEFONE	UF	EMAIL	WEB
JARDIM COMUNICAÇÃO	(16) 3941.1010	SP	contato@janela4.com.br	http://www.jardim.cc
JARDIM PUBLICIDADE	(48) 3411.6000	SC	diego@jardimdasboasideias.com.br	http://
JB PUBLICIDADE	(13) 3219.6191	SP	jb@jbpublicidade.com.br	http://www.jbpublicidade.com.br
JBIS PROPAGANDA	(31) 2105.9400	MG	jbis@jbis.com.br	http://www.jbis.com.br
JBM	(31) 3463.4866	MG	jbmpub@hotmail.com	http://
JCL PUBLICIDADE	(21) 2223.1133	RJ	jclpublicidade@terra.com.br	http://
JCP COMUNICAÇÕES	(15) 3217.9803	SP	contato@jcp.com.br	http://www.jcp.com.br
JET COM	(11) 3666.9818	SP	jetcom@uol.com.br	http://www.jetcomunicacao.com.br
JFQUATRO8 PUBLICIDADE	(47) 3522.6513	SC	nanda@jfquatrooito.com.br	http://
JIREH ASSESSORIA DE COMUNICAÇÃO E MARKETING	(67) 8138.1008	MS	lola.mariano@gmail.com	http://www.jirehcomunicacao.com.br
JJD PROEQUIPE	(54) 3213.1744	RS	karen@jjdproequipe.com.br	http://www.jjdproequipe.com.br
JL COMUNICAÇÃO PLENA	(17) 3237.7309	SP	jlpromkt@terra.com.br	http://
JLG PUBLICIDADE	(21) 2580.0707	RJ	atendimento@jlgpublicidade.com.br	http://www.jlgpublicidade.com.br
JM PROPAGANDA E MARKETING	(17) 3233.9933	SP	propaganda@jmahfuz.com.br	http://
JOB & HERVÉ COMUNICAÇÃO	(51) 3328.5377	RS	heloisa@jobherve.com.br	http://www.jobherve.com.br
JOB PUBLICIDADE & PROPAGANDA	(16) 3601.0138	SP	jo@jobpublicidade.com.br	http://www.jobpublicidade.com.br
JOOLY PROPAGANDA	(11) 2273.2333	SP	dinar@jooly.com.br	http://www.jooly.com.br
JOPA COMUNICAÇÃO	(51) 3533.4000	RS	jopa@jopa.com.br	http://www.jopa.com.br
JORDÃO PUBLICIDADE	(62) 3254.9900	GO	info@jordaopublicidade.com.br	http://www.jordaopublicidade.com.br
JOTA CAMPELO	(31) 3227.5005	MG	jota@jotacampelo.com.br	http://www.jotacampelo.com.br
JPP COMUNICAÇÃO	(81) 3722.1351	PE	midia@jpp.com.br	http://www.jpp.com.br
JRA - PROPAGANDA & MARKETING	(67) 3351.0888	MS	contato.jra@gmail.com	http://
JTP - PUBLICIDADE & PROMOÇÕES	(83) 3341.1364	PB	jtpagencia@gmail.com	http://www.jtpagencia.com.br
JUMP COMUNICAÇÃO	(44) 3031.3233	PR	jump@jump.com.br	http://www.jump.com.br
JURUJUBA PUBLICIDADE	(13) 3227.5420	SP	bruno@jurujuba.com.br	http://www.jurujubapublicidade.com.br
JVC PUBLICAÇÕES	(31) 3226.6898	MG	jvcpubli@uai.com.br	http://
K COMUNICAÇÃO	(21) 2295.5296	RJ	kiki@kcomintegrada.com.br	http://www.kcomintegarada.com.br
K&E COMUNICAÇÃO	(87) 3861.4532	PE	contato@kecomunicacao.com.br	http://www.kecomunicacao.com.br
KAD PROPAGANDA	(11) 4208.3535	SP	elaine@kadpropaganda.com.br	http://www.kadpropaganda.com.br
KAKTUS COMUNICAÇÃO	(21) 2178.2263	RJ	contato@kaktus.com.br	http://www.kaktus.com.br
KALANGO COMUNICAÇÃO	(71) 3341.4718	BA	atendimento@kalangoci.com.br	http:// www.kalangoci.com.br
KAWASAKI PROPAGANDA	(85) 3091.7851	CE	rodrigokawasaki@hotmail.com	http://
KAZAMARKA	(19) 3406.7818	SP	atendimento@kazamarka.com.br	http://www.kazamarka.com.br
KIKIÔ PROPAGANDA	(63) 3225.0410	TO	kikiopropaganda@gmail.com	http://www.kikiopropaganda.com.br
KINTAW PUBLICIDADE	(92) 3236.3190	AM	kintawpublicidade@gmail.com	http://
KLICKCOMK COMUNICAÇÃO	(15) 3237.0201	SP	elton@klickcomk.com	http://www.klickcomk.com
KMI9 PUBLICIDADE & PROPAGANDA	(12) 3916.6675	SP	kmi9publicidade@kmi9publicidade.com.br	http://www.kmi9publicidade.com.br
KMS COMUNICAÇÃO	(12) 3932.0100	SP	cassio@kmspublicidade.com.br	http://www.kmspublicidade.com.br
KOERICH PUBLICIDADE	(48) 3222.0091	SC	agencia@koerichpublicidade.com.br	http://www.koerichpublicidade.com.br
KOJIO COMUNICAÇÃO	(32) 3236.7909	MG	recepcao@kojio.com.br	http://www.kojio.com.br
KOMM:: DESIGN STRATEGY	(41) 3029.2131	PR	komm@komm.com.br	http://www.kommdesign.com.br
KONTA PROPAGANDA	(85) 3055.2220	CE	valdemir@kontapropaganda.com.br	http://www.kontapropaganda.com.br
KR PUBLICIDADE	(11) 3392.6600	SP	adm@krpublicidade.com.br	http://www.krpublicidade.com.br
KRIANDO COMUNICAÇÃO E DESIGN	(11) 2548.5003	SP	eduardo@kriando.com.br	http://www.kriando.com.br
KROMA VÍDEO	(63) 3026.2456	TO	kroma.video@gmail.com	http://
KRYOHUNTER COMUNICAÇÃO	(47) 3326.3306	SC	falocom@kryohunter.com.br	http://www.kryohunter.com.br
KVA	(11) 2093.3311	SP	kvapublicidade@gmail.com	http://www.kvaexpress.com.br
KWARUP COMUNICAÇÃO	(11) 3512.0606	SP	oca@kwarup.com.br	http://www.kwarup.com.br
KWB COMUNICAÇÃO	(47) 3275.1066	SC	katia@kwb.com.br	http://www.kwb.com.br
L 4 COMUNICAÇÃO	(84) 3212.2388	RN	elequatro@uol.com.br	http://
L. ALMEIDA PROPAGANDA & MARKETING	(14) 9.8115.8856	SP	livia@lalmeida.com.br	http://www.lalmeida.com.br
L.L LOBATO	(11) 3106.1806	SP	lobatopublic@terra.com.br	http://
L3PPM	(11) 4475.5679	SP	rogeria@l3ppm.com.br	http://www.l3ppm.com.br
LA CASA COMUNICAÇÃO	(43) 3375.0500	PR	lacasa@lacasa.com.br	http://www.lacasa.com.br
LABCOM TOTAL	(16) 3512.9735	SP	labcom@labcomtotal.com.br	http://www.labcomtotal.com.br
LABCOM TOTAL	(16) 3512.9735	SP	labcom@labcomtotal.com.br	http://www.labcomtotal.com.br
LABCORP	(11) 2050.7415	SP	contato@labcorp.com.br	http://www.labcorp.com.br
LABOX COMUNICAÇÃO	(82) 3313.8066	AL	atendimento@labox.com.br	http://www.labox.com.br
LADO B	(73) 3291.4864	BA	alana_figueredo@hotmail.com	http://
LADO B COMUNICAÇÃO ESTRATÉGICA	(19) 2121.1609	SP	ladob@ladobcomunicacao.com.br	http://www.ladobcomunicacao.com.br
LADO C COMUNICAÇÃO E MARKETING	(31) 3293.6619	MG	soraiaduthra@ladoc.com.br	http://www.ladoc.com.br
LAMEGO PROPAGANDA	(65) 3326.5080	MT	lamego@lamego.com.br	http://www.lamego.com.br
LAMPEJO	(81) 3426.7451	PE	diretoria@lampejo.com.br	http://www.lampejo.com.br
LANSE PUBLICIDADE	(11) 3034.4009	SP	lanse@lansepublicidade.com.br	http://www.lansepublicidade.com.br
LASER PRESS	(11) 4587.6499	SP	andre@laserpress.net	http://www.laserpress.net
LATERAL COMUNICAÇÃO	(17) 3235.5317	SP	agencia.lateral@yahoo.com.br	http://www.lateral.com.br
LATINA COMUNICADORES	(91) 8814.5161	PA	diego@latinacomunicacadores.com.br	http://
LATINO AMÉRICA COMUNICAÇÃO	(55) 3225.3060	RS	gerardo@latinoamerica.com.br	http://www.latinoamerica.com.br
LATITUDE 22	(14) 3879.7969	SP	atendimento@latitude22.art.br	http://www.latitude22.art.br
LAUTERT_ASSOCIADOS	(11) 3757.5900	SP	lautert@lautert.com.br	http://www.lautert.com.br
LAYOUT	(22) 2522.1614	RJ	contato@layoutbrasil.com.br	http://layout.net.br
LAYOUT PROPAGANDA	(61) 3336.3000	GO	raimundo@layoutpropaganda.com.br	http://www.layoutpropaganda.com.br
LBC ATITUDE EM COMUNICAÇÃO	(67) 3522.9931	MS	leandro@albcpublicidade.com.br	http://www.albcpublicidade.com.br
LCM BRASIL COMUNICAÇÃO	(81) 3267.0143	PE	lcmbrasil.com@gmail.com	http://www.lcmbr.com.br
LCT COMUNICAÇÃO	(41) 3013.4505	PR	lct@lctcomunicacao.com.br	http://www.lctcomunicacao.com.br
LE PERA	(11) 3045.6009	SP	cristiane@lepera.com.br	http://www.lepera.com.br
LEAD COMUNICAÇÃO	(19) 3802.4738	SP	diretoria@leadmart.com.br	http://www.leadmart.com.br
LECOSTI	(11) 3816.0519	SP	lecosti@lecosti.com.br	http://www.lecosti.com.br
LED COMUNICAÇÃO	(17) 3301.0401	SP	contato@agencialed.com.br	http://www.agencialed.com.br
LEGATTO PROPAGANDA	(11) 4587.0664	SP	midia@legatto.com.br	http://www.legatto.com.br
LEIAUTE PROPAGANDA	(71) 2106.6900	BA	leiaute@leiaute.com.br	http://www.leiaute.com.br
LELO DESIGN	(11) 99951.3153	SP	contato@lelodesign.com	http://www.lelodesign.com
LEMNI SCATA PROPAGANDA	(11) 3052.2500	SP	lemniscata@lemniscata.com.br	http://www.lemniscata.com.br
LEO BURNETT TAILOR MADE	(11) 5504.1300	SP	lemniscata@lemniscata.com.br	http://www.leoburnett.com.br
LEON	(45) 3523.7504	PR	atendimento@agencialeon.com.br	http://www.agencialeon.com.br
LET'S COMUNICAÇÃO INTEGRADA	(67) 3326.9947	MS	leticia@letscomunicacao.com.br	http://
LETTERA PROPAGANDA	(44) 3225.2002	PR	eduardo@letterapropaganda.com.br	http://www.letterapropaganda.com.br
LETTERA PUBLICIDADE E MARKETING	(14) 3223.9190	SP	mara@letterapublicidade.com.br	http://www.letterapublicidade.com.br
LEULIE & TÊITE PROPAGANDA	(11) 2243.3169	SP	contato@leulieeteite.com.br	http://www.leulieeteite.com.br
LEVE	(27) 3721.8094	ES	contato@agencialeve.com.br	http://www.agencialeve.com.br
LEXUS COMUNICAÇÃO	(15) 3211.2142	SP	renatojornalista@terra.com.br	http://
LF MERCADO	(31) 3289.0840	MG	lfmercado@lfmercado.com.br	http://www.lfmercado.com.br
LFERNANDES	(28) 3200.5050	ES	lf@lfernandes.com.br	http://www.lfernandes.com.br
LI. WARA PUBLICIDADE	(17) 3304.4969	SP	atendimento@liwara.com.br	http://www.liwara.com.br
LIBA PROPAGANDA	(11) 5093.4100	SP	atendimento@libapropaganda.com.br	http://www.libapropaganda.com.br
LIBRA COMUNICAÇÃO INTEGRADA	(31) 3313.3600	MG	libra@libracomunicacao.com.br	http://www.libracomunicacao.com.br
LIBRE PROPAGANDA	(34) 3306.0432	MG	antonio@librepropaganda.com.br	http://www.librepropaganda.com.br
LIFE	(31) 3281.9138	MG	contato@agencialife.com.br	http://www.agencialife.com.br
LIFT SIGMAPRESS	(19) 3231.3165	SP	ivan@liftsigmapress.com.br	http://
LIGHT	(11) 3816.1933	SP	info@lightad.com.br	http://www.lightad.com.br
LIGHT SENSES	(41) 3016.6345	PR	andre@lightsenses.com.br	http://www.lightsenses.com.br
LIMAY MARKETING EM SAÚDE	(11) 3186.5600	SP	assef@limay.com.br	http://www.limay.com.br
LINK COMUNICAÇÃO	(43) 3357.0099	PR	linkcomunicacao@sercomtel.com.br	http://www.linkcomunicação.com
LINK COMUNICAÇÃO & PROPAGANDA	(81) 2127.0999	PE	link@linkpropaganda.com.br	http://www.linkpropaganda.com.br
LINK COMUNICAÇÃO E PROPAGANDA	(71) 2101.5255	BA	link@linkpropaganda.com.br	http://www.linkpropaganda.com.br
LINKERS	(47) 3028.5980	SC	agencia@linkers.com.br	http://www.linkers.com.br
LINKING PUBLICIDADE E  PROPAGANDA	(11) 4992.2440	SP	comercial@agencialinking.com.br	http://www.agencialinking.com.br
LIS COMUNICAÇÃO	(31) 9103.4480	MG	sheila@liscomunicacao.com	http://www.liscomunicacao.com
LIVERPOOL AGENCY	(17) 3323.9893	SP	ezequiel@liverpoolagency.com.br	http://www.liberpoolagency.com.br
LIVRE INICIATIVA	(62) 3311.5577	GO	livreiniciativa@livreiniciativa.com	http://www.livreiniciativa.com
LK COMUNICAÇÃO E MARKETING	(27) 3026.2236	ES	leonardo@agencialk.com.br	http://www.agencialk.com.br
LM COMUNICAÇÃO	(21) 3559.3054	RJ	lucasmaia@lmcomunicacao.com	http://www.lmcomunicacao.com
LM PROPAGANDA	(55) 3512.6402	RS	lm@lmpropaganda.com.br	http://www.lmpropaganda.com.br
LMCO	(47) 3329.2569	SC	lopesmorila@lmco.art.br	http://www.lmco.art.br
LOA PUBLICIDADE	(85) 3268.2354	CE	loapublicidade@loapublicidade.com.br	http://www.loapublicidade.com.br
LODUCCA	(11) 3027.9999	SP	agencia@loducca.com.br	http://www.loducca.com.br
LOGGIA COMUNICAÇÃO	(31) 3243.6303	MG	ludmila@loggia.com.br	http://www.loggia.com.br
LOGOS PROPAGANDA	(62) 3097.3137	GO	logos@logospropaganda.com.br	http://
LOJA DA PROPAGANDA	(47) 3433.3799	SC	loja@lojadapropaganda.com	http://www.lojadapropaganda.com
LOOP PROPAGANDA	(34) 3236.5511	MG	loop@looppropaganda.com.br	http://www.looppropaganda.com.br
LOSTRES PUBLICIDADE	(11) 2598.8277	SP	atendimento@los3.com	http://www.los3.com
LOTUS PROPAGANDA	(21) 2277.2840	RJ	lotus@lotuspropaganda.com.br	http://www.lotuspropaganda.com.br
LOWBUDGET COMUNICAÇÃO	(11) 3049.8040	SP	edu@lowbudget.com.br	http://www.lowbudget.com.br
LOWFAT	(11) 3048.4850	SP	contato@lowfat.com.br	http://www.lowfat.com.br
LR MARKETING & COMUNICAÇÃO INTELIGENTE	(19) 3524.7304	SP	atendimento@lrmarketing.com.br	http://www.lrmarketing.com.br
LS ESTRATÉGIA	(85) 3046.2881	CE	luizsantos@lsestrategia.com.br	http://www.lsestrategia.com.br
LUA COMUNICAÇÃO	(32) 3371.9773	MG	contato@luacomunicacao.com.br	http://
LUA PROPAGANDA	(11) 2344.1450	SP	luapropaganda@luapropaganda.com.br	http://www.luapropaganda.com.br
LUC PUBLICIDADE E PROPAGANDA	(62) 3094.1441	GO	publicidadeluc@gmail.com	http://
LUCK COMUNICAÇÃO	(12) 3635.4088	SP	lucianeluck@luckcomunicacao.com.br	http://www.luckcomunicacao.com.br
LUCOM COMUNICAÇÃO	(45) 3038.7757	PR	atendimento@lucom.com.br	http://www.lucom.com.br
LUME COMUNICAÇÃO	(31) 2526.5555	MG	midia@lumecomunicacao.com	http://www.lumecomunicacao.com
LUMIÈRE PROPAGANDA	(17) 3212.9905	SP	lumiere@terra.com.br	http://www.lumierepropaganda.com.br
LUMINI COMUNICAÇÃO E MARKETING	(34) 3312.7360	MG	luiza@agencialumini.com	http://www.agencialumini.com
LUNES COMUNICAÇÃO	(81) 3328.7760	PE	contato@lunescomunicacao.com.br	http://www.lunescomunicacao.com.br
LUQ COMUNICAÇÃO DO BRASIL	(51) 3029.1088	RS	luciane@luq.com.br	http://www.luq.com.br
LUZ COMUNICAÇÃO	(81) 3226.0430	PE	jussara@luzcomunicacao.com	http://www.luzcomunicacao.com
LUZ PUBLICIDADE	(61) 3225.1979	GO	luzdf@luzpublicidade.com.br	http://www.luzpublicidade.com.br
LUZ PUBLICIDADE	(11) 3121.5555	SP	luz@luzsp.com.br	http://www.luzpublicidade.com.br
LUZ PUBLICIDADE SUL	(51) 3231.6606	RS	comercial@luzpublicidade.com.br	http://www.luzpublicidade.com.br
LUZ PUBLICIDADE/RJ	(21) 3380.6000	RJ	luz@luzpublicidade.com.br	http://www.luzpublicidade.com.br
LVA	(31) 2551.6514	MG	ismael@lvacomunic.com.br	http://www.lvacomunic.com.br
LW COMUNICAÇÃO	(11) 2171.3400	SP	lwcomunicacao@uol.com.br	http://
LZ 12 PROPAGANDA E PUBLICIDADE	(11) 99389.6533	SP	delcilima@lz12.com.br	http://www.lz12.com.br
LZ COMUNICAÇÃO E MARKETING INTELIGENTE	(61) 3346.5641	GO	lzcommkt@gmail.com	http://
M & A ESTRATEGIA	(24) 3342.2360	RJ	meaestrategia@meaestrategia.com.br	http://www.meaestrategia.com.br
M SANTOS	(11) 3231.5300	SP	opiniao@msantos.com.br	http://www.msantos.com.br
M SARAIVA	(11) 3123.2747	SP	msaraivasp@msaraivasp.com.br	http://www.msaraiva.com.br
M&C COMUNICAÇÃO	(41) 3202.0000	PR	cristina@mccomunicacao.com	http://www.mccomunicacao.com.br
M+ PUBLICIDADE E PROPAGANDA	(19) 3877.4942	SP	atendimento@agenciammais.com.br	http://www.agenciammais.com.br
M. CÂMARA COMUNICAÇÃO	(27) 3227.4449	ES	midia@mcamara.com.br	http://www.mcamara.com.br
M. SARAIVA	(21) 2233.6231	RJ	atendimento@msaraiva.com.br	http://www.msaraiva.com.br
M. THOMAZ COMUNICAÇÃO	(11) 3577.0888	SP	financeiro@mthomaz.com.br	http://www.mthomaz.com.br
M2 COMUNICAÇÃO	(96) 3242.3175	AP	m2@m2.com.br	http://www.m2.com.br
M2C	(91) 3223.2551	PA	mauro@m2ccomunicacao.com.br	http://
M2MP	(43) 3323.4009	PR	emmerson@m2mp.com.br	http://www.m2mp.com.br
M3 COMUNICAÇÃO E EVENTOS	(53) 3035.1022	RS	mauren@grupom3.com	http://www.grupom3.com
M3 MARKETING	(67) 3342.0002	MS	m3producao@hotmail.com	http://
M3 MARKETING E PUBLICIDADE	(85) 3278.7373	CE	motacom@gmail.com	http://
M3F	(19) 3233.4699	SP	marcio@m3f.com.br	http://www.m3f.com.br
M51 CRIATIVIDADE ESTRATÉGICA	(19) 3794.8900	SP	m51@m51.com.br	http://www.m51.com.br
M6 ARTCRAFT	(15) 3318.6886	SP	contato@m6artcraft.com.br	http://www.m6artcraft.com.br
MAB	(27) 3336.5450	ES	mabpublicidades@gmail.com	http://
MACAU MARKETING	(14) 3301.3329	SP	renee@macaumarketing.com.br	http://www.macaumarketing.com.br
MACLA COMUNICAÇÕES	(11) 4997.3711	SP	macla@terra.com.br	http://
MACNEEDS PROPAGANDA	(19) 3256.3563	SP	mac@macneeds.com	http://www.macneeds.com
MADE PROPAGANDA	(86) 3226.1155	PI	madepropaganda@hotmail.com	http://
MAGIC LINE COMUNICAÇÃO	(11) 3255.8753	SP	magicline@terra.com.br	http://www.magicline.com.br
MAGIC PUBLICIDADE	(21) 2667.2896	RJ	magic@magicpub.com.br	http://www.magicpub.com.br
MAGNEX PUBLICIDADE	(19) 3504.1740	SP	contato@magnexpublicidade.com.br	http://www.magnexpublicidade.com.br
MAGNO PUBLICIDADE	(34) 3210.1770	MG	administrativo@carlosmagnopublicidade.com.br	http://www.magnopublicidade.com.br
MAGO COMUNICAÇÃO	(71) 3341.1166	BA	mago@magoonline.com.br	http://www.magoonline.com.br
MAIS 2 COMUNICAÇÃO	(65) 3321.7382	MT	financeiro@mais2comunicacao.com.br	http://
MAIS COMUNICACAO E MARKETING	(43) 3338.9626	PR	maislondrina@gmail.com	http://www.maiscomunicacao.com.br
MAIS DUETO COMUNICAÇÃO	(61) 3447.4477	GO	maisdueto@gmail.com	http://www.maisdueto.com.br
MAIS PROPAGANDA	(83) 3342.0983	PB	maispropaganda@maispropaganda.net	http://www.maispropaganda.net
MAIS PROPAGANDA	(53) 3227.4764	RS	mais@agenciamais.com.br	http://www.agenciamais.com.br
MAIS PROPAGANDA E MARKETING	(11) 3367.8400	SP	mkt@gruposinal.com	http://www.gruposinal.com.br
MAKE	(31) 3226.2009	MG	make@uai.com.br	http://
MAKE COMUNICAÇÃO	(51) 3346.9100	RS	makecom@terra.com.br	http://
MAKO PUBLICIDADE	(11) 5572.8030	SP	catarina@makopublicidade.com.br	http://www.makopublicidade.com.br
MAKPLAN	(81) 3423.1799	PE	makplan@makplan.com.br	http://www.makplan.com.br
MAKPLAN	(11) 5093.3122	SP	flavia@makplan.com.br	http://www.makplan.com.br
MALAZANO COMUNICAÇÃO	(48) 3621.3403	SC	agenciamalazano@gmail.com	http://
MALLERBA & BRITO	(11) 2219.2994	SP	contato@mallerbaebrito.com.br	http://www.mallerbaebrito.com.br
MAMUTE	(77) 3613.5250	BA	mamute_adilson@hotmail.com	http://
MANALAIS COMUNICAÇÃO	(41) 3244.7510	PR	manalais@manalais.com.br	http://www.manalais.com.br
MANGA NORDESTE / AGÊNCIA CASA / NBS		PR	manalais@manalais.com.br	http://
MANGALÔ PROPAGANDA	(77) 3422.5019	BA	mangalo@mangalo.com.br	http://
MANGALÔ PUBLICIDADE - BA	(77) 3422.5019	BA	mangalo@mangalo.com.br	http://www.mangalo.com.br
MANIA PUBLICIDADE	(93) 3515.1645	PA	brucewhayne20@hotmail.com	http://www.maniapublicidade.com
MANUFACTURA DE PROPAGANDA	(11) 3865.2544	SP	claudio@manufactura.com.br	http://www.manufactura.com.br
MAP PUBLICIDADE	(11) 3849.8882	SP	mappublicidade@uol.com.br	http://www.mappublicidade.com.br
MAPP COMUNICAÇÃO	(11) 5505.2457	SP	financeiro@mappcom.com.br	http://www.mappcomunicacao.com.br
MAQUETE PROPAGANDA	(48) 3223.7035	SC	maquete@maquete.ppg.br	http://
MÁQUINA DE PROPAGANDA	(11) 5574.8933	SP	maquinadepropaganda@maquinadepropaganda.com.br	http://
MARAAT PROPAGANDA	(61) 3326.0450	GO	bruno@maraat.com.br	http://www.maraat.com.br
MARCA COMUNICAÇÃO DIGITAL	(53) 3222.3956	RS	agenciamarca@brturbo.com.br	http://
MARCA PROPAGANDA	(84) 3222.2454	RN	marca@agenciamarca.com.br	http://www.agenciamarca.com.br
MARCA PUBLICIDADE	(43) 3025.2626	PR	agencia@marcapublicidade.com.br	http://www.marcapublicidade.com.br
MARCA X	(18) 3903.6943	SP	atendimento@marcax.com.br	http://www.marcax.com.br
MARCAMAIS COMUNICACAO	(62) 3877.1077	GO	rejane@marcamais.com	http://www.marcamais.com
MARCATIVA	(71) 3351.7594	BA	ative-se@marcativa.com	http://www.marcativa.com
MARCCA COMUNICAÇÃO	(48) 3333.1555	SC	contato@marcca.net	http://www.marcca.net
MARCELLI PROPAGANDA	(11) 3791.8781	SP	marcelli@marcelli.com.br	http://www.marcelli.com.br
MARCO ZERO	(81) 2125.7488	PE	marcelli@marcelli.com.br	http://
MARIA COMUNICAÇÃO	(71) 3341.0520	BA	maria@mariacomunicacao.com.br	http://www.mariacomunicacao.com.br
MARK COMUNICAÇÃO	(85) 3261.5777	CE	mark.atendimento@gmail.com	http://www.markcomunicacao.com.br
MARKANTT COMUNICAÇÃO	(34) 3311.2525	MG	roberto@markantt.com.br	http://www.markantt.com.br
MARKCOM	(19) 3621.3675	SP	mark@markcom.com.br	http://www.markcom.com.br
MARKET-IN	(19) 3453.0606	SP	atendimento@mkt-in.com.br	http://mkt-in.com.br
MARKETING CONTEMPORÂNEO	(19) 3344.5750	SP	contato@mktcontemporaneo.com.br	http://www.mktcontemporaneo.com.br
MARKETING MIX AGRO	(66) 3422.4555	MT	marketingmix@marketingmix.srv.br	http://www.marketingmixagro.com.br
MARQUEM PROPAGANDA	(62) 3921.5929	GO	marcia@marquempropaganda.com.br	http://
MARQUES COMUNICAÇÃO	(62) 3287.5231	GO	marques.midia@gmail.com	http://
MARTA LIMA COMUNICAÇÃO	(81) 3227.0992	PE	agencia@martalima.com.br	http://www.martalima.com.br
MARTINS + ANDRADE	(51) 3026.1999	RS	mais@martinseandrade.com.br	http://www.martinseandrade.com.br
MARTINS PUBLICIDADE	(11) 4401.5000	SP	martins@martinspublicidade.com.br	http://www.martinspublicidade.com.br
MARTPET	(81) 3423.7037	PE	martpet@martpet.com.br	http://www.martpet.com.br
MARVADÃO CRIAÇÕES	(15) 3211.6999	SP	midia@marvadao.com.br	http://www.marvadao.com.br
MARZA	(11) 5548.9387	SP	atendimento@marzaonline.com.br	http://www.marzaonline.com.br
MASTER ROMA WAITEMAN	(61) 3255.1100	GO	kiko.vicente@master.com.br	http://www.master.com.br
MASTER ROMA WAITEMAN	(21) 3545.1100	RJ	kiko.vicente@master.com.br	http://www.master.com.br
MASTER ROMA WAITEMAN	(41) 3777.1100	PR	thatiana.almeida@master.com.br	http://www.master.com.br
MASTER ROMA WAITEMAN	(11) 2627.1100	SP	contato@master.com.br	http://www.masterromawaiteman.com.br
MATRIZ	(51) 2131.3100	RS	agenciamatriz@agenciamatriz.com.br	http://www.agenciamatriz.com.br
MAVER COMUNICAÇÃO	(11) 5572.9938	SP	maver.maver@terra.com.br	http://
MAVERICK MEDIA	(11) 3814.3975	SP	auxiliar@maverickmedia.com.br	http://www.maverickmedia.com.br
MAX COMUNICAÇÃO	(85) 3265.7219	CE	ivana@maxcomunicacao.com	http://www.maxcomunicacao.com
MAX PROPAGANDA	(12) 3413.0515	SP	atendimento@maxpropaganda.com.br	http://www.maxpropaganda.com.br
MAXI PUBLICIDADE	(62) 3922.4948	GO	matheus@maxipublicidade.com.br	http://www.maxipublicidade.com.br
MAXIMA COMUNICAÇÃO	(19) 9246.4023	SP	rosangela@maximaplus.com.br	http://www.maximaplus.com.br
MAYA COMUNICAÇÃO	(17) 3222.3554	SP	contato@mayacomunicacao.com.br	http://www.mayacomunicacao.com.br
MAYORGA PUBLICIDADE	(11) 5533.8952	SP	atendimento@mayorga.com.br	http://www.mayorga.com.br
MB - PUBLICIDADES	(66) 3521.3774	MT	midiamb@terra.com.br	http://
MB PROPAGANDA	(14) 3227.5655	SP	mbpropaganda@terra.com.br	http://www.mbpropaganda.com
MBC PUBLICIDADE	(69) 8112.9801	RO	mbcproducoes@hotmail.com	http://
MBP PROPAGANDA	(62) 3092.8523	GO	mbppropaganda@hotmail.com	http://www.mbppropaganda.com.br
MBR INSTITUCIONAL	(81) 3426.0238	PE	jb@rpbk.com.br	http://
MCCANN HEALTH PREVIEW	(11) 3775.3000	SP	imprensa@wmccann.com	http://
MCM PROESP	(11) 2348.5120	SP	adriana@mcmproesp.com.br	http://www.mcmproesp.com.br
MD COMUNICAÇÃO	(11) 3050.5555	SP	md@md.com.br	http://www.md.com.br
MDO.AG.	(48) 3365.7717	SC	md@md.com.br	http://www.mdo.ag
MEDITERRÂNEA PROPAGANDA & MARKETING INTEGRADO	(11) 3596.6656	SP	contato@mediterraneacom.com.br	http://www.mediterraneacom.com.br
MEGA MARKETING DE EXPERIÊNCIA	(47) 3027.1242	SC	beto@megaexperiencia.com.br	http://www.megaexperiencia.com.br
MEGA PUBLICIDADE	(21) 2220.5539	RJ	mega@megapublicidade.com.br	http://www.megapublicidade.com.br
MEGG - MARKETING GASTRONÔMICO	(11) 3129.8403	SP	abileck@megg.com.br	http://www.megg.com.br
MEIA 2	(62) 3094.3132	GO	serenini@meia2.com	http://
MEIO COMUNICAÇÃO	(75) 3221.4365	BA	falecom@meiocomunicacao.com.br	http://www.meiocomunicacao.com.br
MELHOR AGÊNCIA	(69) 3535.2783	RO	melhoragencia294@gmail.com	http://
MELT COMUNICAÇÃO	(31) 2531.0777	MG	wallingson@meltcomunicacao.com.br	http://www.meltcomunicacao.com.br
MENDES COMUNICAÇÃO	(91) 4008.0088	PA	mendesnet@amazonet.com.br	http://www.mendespublicidade.com.br
MENDES GUIMARÃES	(19) 3234.3235	SP	mendesguimaraes@mendesguimaraes.com.br	http://www.mendesguimaraes.com.br
MENDONÇA COMUNICAÇÃO	(81) 3723.7551	PE	emerson@mcem.com.br	http://www.mendoncacomunicacao.com.br
MERCADO COMUNICAÇÃO	(75) 3625.3839	BA	pmp@primeiromercado.com.br	http://www.mercadocomunicacao.com.br
MERCARI	(11) 3675.0494	SP	carolina@mercari.com.br	http://www.mercari.com.br
MERCATTO COMUNICAÇÃO TOTAL	(65) 3624.6333	MT	mercatto@mercattocomunicacao.com.br	http://www.mercattando.com
MERCÚRIO COMUNICAÇÃO	(11) 2373.5674	SP	adm@mercurioperfil.com.br	http://www.mercurioperfil.com.br
